experiment,noise_level,noise_name,arm,speed_limit_kmh,seed,half,seeds_in_cell,claimed_km,implied_speed_kmh,i3_fired,alerted
E6,3,adverse,attack,120,vigil-2026-e6a-120-27,report,16,105,210,1,1
E6,3,adverse,attack,120,vigil-2026-e6a-120-30,report,16,110,220,1,1
E6,3,adverse,attack,120,vigil-2026-e6a-120-31,report,16,115,230,1,1
E6,3,adverse,clean,120,vigil-2026-e6c-120-2,report,16,,,0,1
E6,3,adverse,clean,120,vigil-2026-e6c-120-3,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-6,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-7,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-10,report,16,,,0,1
E6,3,adverse,clean,120,vigil-2026-e6c-120-11,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-14,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-15,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-18,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-19,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-22,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-23,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-26,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-27,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-30,report,16,,,0,0
E6,3,adverse,clean,120,vigil-2026-e6c-120-31,report,16,,,0,0
E6,3,adverse,attack,130,vigil-2026-e6a-130-0,report,16,40,80,0,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-3,report,16,45,90,0,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-7,report,16,50,100,0,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-10,report,16,55,110,0,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-13,report,16,60,120,0,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-14,report,16,65,130,0,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-17,report,16,70,140,1,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-18,report,16,75,150,1,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-21,report,16,80,160,1,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-22,report,16,85,170,1,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-25,report,16,90,180,1,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-26,report,16,95,190,1,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-29,report,16,100,200,1,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-31,report,16,105,210,1,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-32,report,16,110,220,1,1
E6,3,adverse,attack,130,vigil-2026-e6a-130-35,report,16,115,230,1,1
E6,3,adverse,clean,130,vigil-2026-e6c-130-0,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-1,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-4,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-5,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-9,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-10,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-12,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-13,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-16,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-17,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-18,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-19,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-22,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-23,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-26,report,16,,,0,0
E6,3,adverse,clean,130,vigil-2026-e6c-130-27,report,16,,,0,0
E6,3,adverse,attack,140,vigil-2026-e6a-140-1,report,16,40,80,0,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-2,report,16,45,90,0,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-5,report,16,50,100,0,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-6,report,16,55,110,0,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-9,report,16,60,120,0,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-11,report,16,65,130,0,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-12,report,16,70,140,0,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-15,report,16,75,150,1,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-16,report,16,80,160,1,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-20,report,16,85,170,1,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-23,report,16,90,180,1,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-24,report,16,95,190,1,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-27,report,16,100,200,1,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-29,report,16,105,210,1,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-32,report,16,110,220,1,1
E6,3,adverse,attack,140,vigil-2026-e6a-140-35,report,16,115,230,1,1
E6,3,adverse,clean,140,vigil-2026-e6c-140-2,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-3,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-6,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-7,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-12,report,16,,,0,1
E6,3,adverse,clean,140,vigil-2026-e6c-140-13,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-16,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-17,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-20,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-21,report,16,,,0,1
E6,3,adverse,clean,140,vigil-2026-e6c-140-24,report,16,,,0,1
E6,3,adverse,clean,140,vigil-2026-e6c-140-25,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-28,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-29,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-32,report,16,,,0,0
E6,3,adverse,clean,140,vigil-2026-e6c-140-33,report,16,,,0,0
E6,3,adverse,attack,150,vigil-2026-e6a-150-2,report,16,40,80,0,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-3,report,16,45,90,0,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-6,report,16,50,100,0,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-7,report,16,55,110,0,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-8,report,16,60,120,0,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-10,report,16,65,130,0,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-13,report,16,70,140,0,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-14,report,16,75,150,0,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-17,report,16,80,160,1,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-18,report,16,85,170,1,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-20,report,16,90,180,1,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-21,report,16,95,190,1,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-24,report,16,100,200,1,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-25,report,16,105,210,1,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-28,report,16,110,220,1,1
E6,3,adverse,attack,150,vigil-2026-e6a-150-29,report,16,115,230,1,1
E6,3,adverse,clean,150,vigil-2026-e6c-150-2,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-3,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-4,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-7,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-8,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-10,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-11,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-14,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-18,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-20,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-21,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-24,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-25,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-29,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-31,report,16,,,0,0
E6,3,adverse,clean,150,vigil-2026-e6c-150-32,report,16,,,0,0
E6,3,adverse,attack,160,vigil-2026-e6a-160-2,report,16,40,80,0,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-3,report,16,45,90,0,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-6,report,16,50,100,0,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-7,report,16,55,110,0,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-12,report,16,60,120,0,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-13,report,16,65,130,0,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-16,report,16,70,140,0,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-17,report,16,75,150,0,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-22,report,16,80,160,0,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-23,report,16,85,170,1,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-26,report,16,90,180,1,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-27,report,16,95,190,1,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-28,report,16,100,200,1,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-30,report,16,105,210,1,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-31,report,16,110,220,1,1
E6,3,adverse,attack,160,vigil-2026-e6a-160-32,report,16,115,230,1,1
E6,3,adverse,clean,160,vigil-2026-e6c-160-0,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-3,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-6,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-7,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-10,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-13,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-14,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-17,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-18,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-19,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-21,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-22,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-25,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-26,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-31,report,16,,,0,0
E6,3,adverse,clean,160,vigil-2026-e6c-160-32,report,16,,,0,0
